country,date,confirmed
Andorra,2020-05-07,752
Andorra,2020-05-08,752
Andorra,2020-05-09,754
Andorra,2020-05-10,755
Andorra,2020-05-11,755
Andorra,2020-05-12,758
Andorra,2020-05-13,760
Andorra,2020-05-14,761
Andorra,2020-05-15,761
Andorra,2020-05-16,761
Andorra,2020-05-17,761
Andorra,2020-05-18,761
Andorra,2020-05-19,761
Andorra,2020-05-20,762
Andorra,2020-05-21,762
Andorra,2020-05-22,762
Andorra,2020-05-23,762
Andorra,2020-05-24,762
Andorra,2020-05-25,763
Andorra,2020-05-26,763
Andorra,2020-05-27,763
Andorra,2020-05-28,763
Andorra,2020-05-29,764
Andorra,2020-05-30,764
Andorra,2020-05-31,764
Andorra,2020-06-01,765
Andorra,2020-06-02,844
Andorra,2020-06-03,851
Andorra,2020-06-04,852
Andorra,2020-06-05,852
Andorra,2020-06-06,852
Andorra,2020-06-07,852
Andorra,2020-06-08,852
Andorra,2020-06-09,852
Andorra,2020-06-10,852
Andorra,2020-06-11,852
Andorra,2020-06-12,853
Andorra,2020-06-13,853
Andorra,2020-06-14,853
Andorra,2020-06-15,853
Andorra,2020-06-16,854
Andorra,2020-06-17,854
Andorra,2020-06-18,855
Andorra,2020-06-19,855
Andorra,2020-06-20,855
Andorra,2020-06-21,855
Andorra,2020-06-22,855
Andorra,2020-06-23,855
Andorra,2020-06-24,855
Andorra,2020-06-25,855
Andorra,2020-06-26,855
Andorra,2020-06-27,855
Andorra,2020-06-28,855
Andorra,2020-06-29,855
Andorra,2020-06-30,855
Andorra,2020-07-01,855
Andorra,2020-07-02,855
Andorra,2020-07-03,855
Andorra,2020-07-04,855
Andorra,2020-07-05,855
Andorra,2020-07-06,855
Andorra,2020-07-07,855
Andorra,2020-07-08,855
Andorra,2020-07-09,855
Andorra,2020-07-10,855
Andorra,2020-07-11,855
Andorra,2020-07-12,855
Andorra,2020-07-13,858
Andorra,2020-07-14,861
Andorra,2020-07-15,862
Andorra,2020-07-16,877
Andorra,2020-07-17,880
Andorra,2020-07-18,880
Andorra,2020-07-19,880
Andorra,2020-07-20,884
Andorra,2020-07-21,884
Andorra,2020-07-22,889
Andorra,2020-07-23,889
Andorra,2020-07-24,897
Andorra,2020-07-25,897
Andorra,2020-07-26,897
Andorra,2020-07-27,907
Andorra,2020-07-28,907
Andorra,2020-07-29,918
Andorra,2020-07-30,922
Andorra,2020-07-31,925
Andorra,2020-08-01,925
Andorra,2020-08-02,925
Andorra,2020-08-03,937
Andorra,2020-08-04,939
Andorra,2020-08-05,939
Andorra,2020-08-06,944
Andorra,2020-08-07,955
Andorra,2020-08-08,955
Andorra,2020-08-09,955
Andorra,2020-08-10,963
Andorra,2020-08-11,963
Andorra,2020-08-12,977
Andorra,2020-08-13,981
Andorra,2020-08-14,989
Andorra,2020-08-15,989
Andorra,2020-08-16,989
Andorra,2020-08-17,1005
Andorra,2020-08-18,1005
Andorra,2020-08-19,1024
Andorra,2020-08-20,1024
Andorra,2020-08-21,1045
Andorra,2020-08-22,1045
Andorra,2020-08-23,1045
Andorra,2020-08-24,1060
Andorra,2020-08-25,1060
Andorra,2020-08-26,1098
Andorra,2020-08-27,1098
Andorra,2020-08-28,1124
Andorra,2020-08-29,1124
Andorra,2020-08-30,1124
Andorra,2020-08-31,1176
Andorra,2020-09-01,1184
Andorra,2020-09-02,1199
Andorra,2020-09-03,1199
Andorra,2020-09-04,1215
Andorra,2020-09-05,1215
Andorra,2020-09-06,1215
Andorra,2020-09-07,1261
Andorra,2020-09-08,1261
Andorra,2020-09-09,1301
Andorra,2020-09-10,1301
Andorra,2020-09-11,1344
Andorra,2020-09-12,1344
Andorra,2020-09-13,1344
Andorra,2020-09-14,1438
Andorra,2020-09-15,1438
Andorra,2020-09-16,1483
Andorra,2020-09-17,1483
Andorra,2020-09-18,1564
Andorra,2020-09-19,1564
Andorra,2020-09-20,1564
Andorra,2020-09-21,1681
Andorra,2020-09-22,1681
Andorra,2020-09-23,1753
Andorra,2020-09-24,1753
Andorra,2020-09-25,1836
Andorra,2020-09-26,1836
Andorra,2020-09-27,1836
Andorra,2020-09-28,1966
Andorra,2020-09-29,1966
Andorra,2020-09-30,2050
Andorra,2020-10-01,2050
Andorra,2020-10-02,2110
Andorra,2020-10-03,2110
Andorra,2020-10-04,2110
Andorra,2020-10-05,2370
Andorra,2020-10-06,2370
Andorra,2020-10-07,2568
Andorra,2020-10-08,2568
Andorra,2020-10-09,2696
Andorra,2020-10-10,2696
Andorra,2020-10-11,2696
Andorra,2020-10-12,2995
Andorra,2020-10-13,2995
Andorra,2020-10-14,3190
Andorra,2020-10-15,3190
Andorra,2020-10-16,3377
Andorra,2020-10-17,3377
Andorra,2020-10-18,3377
Andorra,2020-10-19,3623
Andorra,2020-10-20,3623
Andorra,2020-10-21,3811
Andorra,2020-10-22,3811
Andorra,2020-10-23,4038
Andorra,2020-10-24,4038
Andorra,2020-10-25,4038
Angola,2020-01-22,0
Angola,2020-01-23,0
Angola,2020-01-24,0
Angola,2020-01-25,0
Angola,2020-01-26,0
Angola,2020-01-27,0
Angola,2020-01-28,0
Angola,2020-01-29,0
Angola,2020-01-30,0
Angola,2020-01-31,0
Angola,2020-02-01,0
Angola,2020-02-02,0
Angola,2020-02-03,0
Angola,2020-02-04,0
Angola,2020-02-05,0
Angola,2020-02-06,0
Angola,2020-02-07,0
Angola,2020-02-08,0
Angola,2020-02-09,0
Angola,2020-02-10,0
Angola,2020-02-11,0
Angola,2020-02-12,0
Angola,2020-02-13,0
Angola,2020-02-14,0
Angola,2020-02-15,0
Angola,2020-02-16,0
Angola,2020-02-17,0
Angola,2020-02-18,0
Angola,2020-02-19,0
Angola,2020-02-20,0
Angola,2020-02-21,0
Angola,2020-02-22,0
Angola,2020-02-23,0
Angola,2020-02-24,0
Angola,2020-02-25,0
Angola,2020-02-26,0
Angola,2020-02-27,0
Angola,2020-02-28,0
Angola,2020-02-29,0
Angola,2020-03-01,0
Angola,2020-03-02,0
Angola,2020-03-03,0
Angola,2020-03-04,0
Angola,2020-03-05,0
Angola,2020-03-06,0
Angola,2020-03-07,0
Angola,2020-03-08,0
Angola,2020-03-09,0
Angola,2020-03-10,0
Angola,2020-03-11,0
Angola,2020-03-12,0
Angola,2020-03-13,0
Angola,2020-03-14,0
Angola,2020-03-15,0
Angola,2020-03-16,0
Angola,2020-03-17,0
Angola,2020-03-18,0
Angola,2020-03-19,0
Angola,2020-03-20,1
Angola,2020-03-21,2
Angola,2020-03-22,2
Angola,2020-03-23,3
Angola,2020-03-24,3
Angola,2020-03-25,3
Angola,2020-03-26,4
Angola,2020-03-27,4
Angola,2020-03-28,5
Angola,2020-03-29,7
Angola,2020-03-30,7
Angola,2020-03-31,7
Angola,2020-04-01,8
Angola,2020-04-02,8
Angola,2020-04-03,8
Angola,2020-04-04,10
Angola,2020-04-05,14
Angola,2020-04-06,16
Angola,2020-04-07,17
Angola,2020-04-08,19
Angola,2020-04-09,19
Angola,2020-04-10,19
Angola,2020-04-11,19
Angola,2020-04-12,19
Angola,2020-04-13,19
Angola,2020-04-14,19
Angola,2020-04-15,19
Angola,2020-04-16,19
Angola,2020-04-17,19
Angola,2020-04-18,24
Angola,2020-04-19,24
Angola,2020-04-20,24
Angola,2020-04-21,24
Angola,2020-04-22,25
Angola,2020-04-23,25
Angola,2020-04-24,25
Angola,2020-04-25,25
Angola,2020-04-26,26
Angola,2020-04-27,27
Angola,2020-04-28,27
Angola,2020-04-29,27
Angola,2020-04-30,27
Angola,2020-05-01,30
Angola,2020-05-02,35
Angola,2020-05-03,35
Angola,2020-05-04,35
Angola,2020-05-05,36
Angola,2020-05-06,36
Angola,2020-05-07,36
Angola,2020-05-08,43
Angola,2020-05-09,43
Angola,2020-05-10,45
Angola,2020-05-11,45
Angola,2020-05-12,45
Angola,2020-05-13,45
Angola,2020-05-14,48
Angola,2020-05-15,48
Angola,2020-05-16,48
Angola,2020-05-17,48
Angola,2020-05-18,50
Angola,2020-05-19,52
Angola,2020-05-20,52
Angola,2020-05-21,58
Angola,2020-05-22,60
Angola,2020-05-23,61
Angola,2020-05-24,69
Angola,2020-05-25,70
Angola,2020-05-26,70
Angola,2020-05-27,71
Angola,2020-05-28,74
Angola,2020-05-29,81
Angola,2020-05-30,84
Angola,2020-05-31,86
Angola,2020-06-01,86
Angola,2020-06-02,86
Angola,2020-06-03,86
Angola,2020-06-04,86
Angola,2020-06-05,86
Angola,2020-06-06,88
Angola,2020-06-07,91
Angola,2020-06-08,92
Angola,2020-06-09,96
Angola,2020-06-10,113
Angola,2020-06-11,118
Angola,2020-06-12,130
Angola,2020-06-13,138
Angola,2020-06-14,140
Angola,2020-06-15,142
Angola,2020-06-16,148
Angola,2020-06-17,155
Angola,2020-06-18,166
Angola,2020-06-19,172
Angola,2020-06-20,176
Angola,2020-06-21,183
Angola,2020-06-22,186
Angola,2020-06-23,189
Angola,2020-06-24,197
Angola,2020-06-25,212
Angola,2020-06-26,212
Angola,2020-06-27,259
Angola,2020-06-28,267
Angola,2020-06-29,276
Angola,2020-06-30,284
Angola,2020-07-01,291
Angola,2020-07-02,315
Angola,2020-07-03,328
Angola,2020-07-04,346
Angola,2020-07-05,346
Angola,2020-07-06,346
Angola,2020-07-07,386
Angola,2020-07-08,386
Angola,2020-07-09,396
Angola,2020-07-10,458
Angola,2020-07-11,462
Angola,2020-07-12,506
Angola,2020-07-13,525
Angola,2020-07-14,541
Angola,2020-07-15,576
Angola,2020-07-16,607
Angola,2020-07-17,638
Angola,2020-07-18,687
Angola,2020-07-19,705
Angola,2020-07-20,749
Angola,2020-07-21,779
Angola,2020-07-22,812
Angola,2020-07-23,851
Angola,2020-07-24,880
Angola,2020-07-25,916
Angola,2020-07-26,932
Angola,2020-07-27,950
Angola,2020-07-28,1000
Angola,2020-07-29,1078
Angola,2020-07-30,1109
Angola,2020-07-31,1148
Angola,2020-08-01,1164
Angola,2020-08-02,1199
Angola,2020-08-03,1280
Angola,2020-08-04,1344
Angola,2020-08-05,1395
Angola,2020-08-06,1483
Angola,2020-08-07,1538
Angola,2020-08-08,1572
Angola,2020-08-09,1672
Angola,2020-08-10,1679
Angola,2020-08-11,1735
Angola,2020-08-12,1762
Angola,2020-08-13,1815
Angola,2020-08-14,1852
Angola,2020-08-15,1879
Angola,2020-08-16,1906
Angola,2020-08-17,1935
Angola,2020-08-18,1966
Angola,2020-08-19,2015
Angola,2020-08-20,2044
Angola,2020-08-21,2068
Angola,2020-08-22,2134
Angola,2020-08-23,2171
Angola,2020-08-24,2222
Angola,2020-08-25,2283
Angola,2020-08-26,2332
Angola,2020-08-27,2415
Angola,2020-08-28,2471
Angola,2020-08-29,2551
Angola,2020-08-30,2624
Angola,2020-08-31,2654
Angola,2020-09-01,2729
Angola,2020-09-02,2777
Angola,2020-09-03,2805
Angola,2020-09-04,2876
Angola,2020-09-05,2935
Angola,2020-09-06,2965
Angola,2020-09-07,2981
Angola,2020-09-08,3033
Angola,2020-09-09,3092
Angola,2020-09-10,3217
Angola,2020-09-11,3279
Angola,2020-09-12,3335
Angola,2020-09-13,3388
Angola,2020-09-14,3439
Angola,2020-09-15,3569
Angola,2020-09-16,3675
Angola,2020-09-17,3789
Angola,2020-09-18,3848
Angola,2020-09-19,3901
Angola,2020-09-20,3991
Angola,2020-09-21,4117
Angola,2020-09-22,4236
Angola,2020-09-23,4363
Angola,2020-09-24,4475
Angola,2020-09-25,4590
Angola,2020-09-26,4672
Angola,2020-09-27,4718
Angola,2020-09-28,4797
Angola,2020-09-29,4905
Angola,2020-09-30,4972
Angola,2020-10-01,5114
Angola,2020-10-02,5211
Angola,2020-10-03,5370
Angola,2020-10-04,5402
Angola,2020-10-05,5530
Angola,2020-10-06,5725
Angola,2020-10-07,5725
Angola,2020-10-08,5958
Angola,2020-10-09,6031
Angola,2020-10-10,6246
Angola,2020-10-11,6366
Angola,2020-10-12,6488
Angola,2020-10-13,6680
Angola,2020-10-14,6846
Angola,2020-10-15,7096
Angola,2020-10-16,7222
Angola,2020-10-17,7462
Angola,2020-10-18,7622
Angola,2020-10-19,7829
Angola,2020-10-20,8049
Angola,2020-10-21,8338
Angola,2020-10-22,8582
Angola,2020-10-23,8829
Angola,2020-10-24,9026
Angola,2020-10-25,9381
Antigua and Barbuda,2020-01-22,0
Antigua and Barbuda,2020-01-23,0
Antigua and Barbuda,2020-01-24,0
Antigua and Barbuda,2020-01-25,0
Antigua and Barbuda,2020-01-26,0
Antigua and Barbuda,2020-01-27,0
Antigua and Barbuda,2020-01-28,0
Antigua and Barbuda,2020-01-29,0
Antigua and Barbuda,2020-01-30,0
Antigua and Barbuda,2020-01-31,0
Antigua and Barbuda,2020-02-01,0
Antigua and Barbuda,2020-02-02,0
Antigua and Barbuda,2020-02-03,0
Antigua and Barbuda,2020-02-04,0
Antigua and Barbuda,2020-02-05,0
Antigua and Barbuda,2020-02-06,0
Antigua and Barbuda,2020-02-07,0
Antigua and Barbuda,2020-02-08,0
Antigua and Barbuda,2020-02-09,0
Antigua and Barbuda,2020-02-10,0
Antigua and Barbuda,2020-02-11,0
Antigua and Barbuda,2020-02-12,0
Antigua and Barbuda,2020-02-13,0
Antigua and Barbuda,2020-02-14,0
Antigua and Barbuda,2020-02-15,0
Antigua and Barbuda,2020-02-16,0
Antigua and Barbuda,2020-02-17,0
Antigua and Barbuda,2020-02-18,0
Antigua and Barbuda,2020-02-19,0
Antigua and Barbuda,2020-02-20,0
Antigua and Barbuda,2020-02-21,0
Antigua and Barbuda,2020-02-22,0
Antigua and Barbuda,2020-02-23,0
Antigua and Barbuda,2020-02-24,0
Antigua and Barbuda,2020-02-25,0
Antigua and Barbuda,2020-02-26,0
Antigua and Barbuda,2020-02-27,0
Antigua and Barbuda,2020-02-28,0
Antigua and Barbuda,2020-02-29,0
Antigua and Barbuda,2020-03-01,0
Antigua and Barbuda,2020-03-02,0
Antigua and Barbuda,2020-03-03,0
Antigua and Barbuda,2020-03-04,0
Antigua and Barbuda,2020-03-05,0
Antigua and Barbuda,2020-03-06,0
Antigua and Barbuda,2020-03-07,0
Antigua and Barbuda,2020-03-08,0
Antigua and Barbuda,2020-03-09,0
Antigua and Barbuda,2020-03-10,0
Antigua and Barbuda,2020-03-11,0
Antigua and Barbuda,2020-03-12,0
Antigua and Barbuda,2020-03-13,1
Antigua and Barbuda,2020-03-14,1
Antigua and Barbuda,2020-03-15,1
Antigua and Barbuda,2020-03-16,1
Antigua and Barbuda,2020-03-17,1
Antigua and Barbuda,2020-03-18,1
Antigua and Barbuda,2020-03-19,1
Antigua and Barbuda,2020-03-20,1
Antigua and Barbuda,2020-03-21,1
Antigua and Barbuda,2020-03-22,1
Antigua and Barbuda,2020-03-23,3
Antigua and Barbuda,2020-03-24,3
Antigua and Barbuda,2020-03-25,3
Antigua and Barbuda,2020-03-26,7
Antigua and Barbuda,2020-03-27,7
Antigua and Barbuda,2020-03-28,7
Antigua and Barbuda,2020-03-29,7
Antigua and Barbuda,2020-03-30,7
Antigua and Barbuda,2020-03-31,7
Antigua and Barbuda,2020-04-01,7
Antigua and Barbuda,2020-04-02,9
Antigua and Barbuda,2020-04-03,15
Antigua and Barbuda,2020-04-04,15
Antigua and Barbuda,2020-04-05,15
Antigua and Barbuda,2020-04-06,15
Antigua and Barbuda,2020-04-07,19
Antigua and Barbuda,2020-04-08,19
Antigua and Barbuda,2020-04-09,19
Antigua and Barbuda,2020-04-10,19
Antigua and Barbuda,2020-04-11,21
Antigua and Barbuda,2020-04-12,21
Antigua and Barbuda,2020-04-13,23
Antigua and Barbuda,2020-04-14,23
Antigua and Barbuda,2020-04-15,23
Antigua and Barbuda,2020-04-16,23
Antigua and Barbuda,2020-04-17,23
Antigua and Barbuda,2020-04-18,23
Antigua and Barbuda,2020-04-19,23
Antigua and Barbuda,2020-04-20,23
Antigua and Barbuda,2020-04-21,23
Antigua and Barbuda,2020-04-22,24
Antigua and Barbuda,2020-04-23,24
Antigua and Barbuda,2020-04-24,24
Antigua and Barbuda,2020-04-25,24
Antigua and Barbuda,2020-04-26,24
Antigua and Barbuda,2020-04-27,24
Antigua and Barbuda,2020-04-28,24
Antigua and Barbuda,2020-04-29,24
Antigua and Barbuda,2020-04-30,24
Antigua and Barbuda,2020-05-01,25
Antigua and Barbuda,2020-05-02,25
Antigua and Barbuda,2020-05-03,25
Antigua and Barbuda,2020-05-04,25
Antigua and Barbuda,2020-05-05,25
Antigua and Barbuda,2020-05-06,25
Antigua and Barbuda,2020-05-07,25
Antigua and Barbuda,2020-05-08,25
Antigua and Barbuda,2020-05-09,25
Antigua and Barbuda,2020-05-10,25
Antigua and Barbuda,2020-05-11,25
Antigua and Barbuda,2020-05-12,25
Antigua and Barbuda,2020-05-13,25
Antigua and Barbuda,2020-05-14,25
Antigua and Barbuda,2020-05-15,25
Antigua and Barbuda,2020-05-16,25
Antigua and Barbuda,2020-05-17,25
Antigua and Barbuda,2020-05-18,25
Antigua and Barbuda,2020-05-19,25
Antigua and Barbuda,2020-05-20,25
Antigua and Barbuda,2020-05-21,25
Antigua and Barbuda,2020-05-22,25
Antigua and Barbuda,2020-05-23,25
Antigua and Barbuda,2020-05-24,25
Antigua and Barbuda,2020-05-25,25
Antigua and Barbuda,2020-05-26,25
Antigua and Barbuda,2020-05-27,25
Antigua and Barbuda,2020-05-28,25
Antigua and Barbuda,2020-05-29,25
Antigua and Barbuda,2020-05-30,25
Antigua and Barbuda,2020-05-31,26
Antigua and Barbuda,2020-06-01,26
Antigua and Barbuda,2020-06-02,26
Antigua and Barbuda,2020-06-03,26
Antigua and Barbuda,2020-06-04,26
Antigua and Barbuda,2020-06-05,26
Antigua and Barbuda,2020-06-06,26
Antigua and Barbuda,2020-06-07,26
Antigua and Barbuda,2020-06-08,26
Antigua and Barbuda,2020-06-09,26
Antigua and Barbuda,2020-06-10,26
Antigua and Barbuda,2020-06-11,26
Antigua and Barbuda,2020-06-12,26
Antigua and Barbuda,2020-06-13,26
Antigua and Barbuda,2020-06-14,26
Antigua and Barbuda,2020-06-15,26
Antigua and Barbuda,2020-06-16,26
Antigua and Barbuda,2020-06-17,26
Antigua and Barbuda,2020-06-18,26
Antigua and Barbuda,2020-06-19,26
Antigua and Barbuda,2020-06-20,26
Antigua and Barbuda,2020-06-21,26
Antigua and Barbuda,2020-06-22,26
Antigua and Barbuda,2020-06-23,26
Antigua and Barbuda,2020-06-24,26
Antigua and Barbuda,2020-06-25,65
Antigua and Barbuda,2020-06-26,65
Antigua and Barbuda,2020-06-27,65
Antigua and Barbuda,2020-06-28,69
Antigua and Barbuda,2020-06-29,69
Antigua and Barbuda,2020-06-30,69
Antigua and Barbuda,2020-07-01,69
Antigua and Barbuda,2020-07-02,69
Antigua and Barbuda,2020-07-03,68
Antigua and Barbuda,2020-07-04,68
Antigua and Barbuda,2020-07-05,68
Antigua and Barbuda,2020-07-06,70
Antigua and Barbuda,2020-07-07,70
Antigua and Barbuda,2020-07-08,70
Antigua and Barbuda,2020-07-09,73
Antigua and Barbuda,2020-07-10,74
Antigua and Barbuda,2020-07-11,74
Antigua and Barbuda,2020-07-12,74
Antigua and Barbuda,2020-07-13,74
Antigua and Barbuda,2020-07-14,74
Antigua and Barbuda,2020-07-15,74
Antigua and Barbuda,2020-07-16,74
Antigua and Barbuda,2020-07-17,76
Antigua and Barbuda,2020-07-18,76
Antigua and Barbuda,2020-07-19,76
Antigua and Barbuda,2020-07-20,76
Antigua and Barbuda,2020-07-21,76
Antigua and Barbuda,2020-07-22,76
Antigua and Barbuda,2020-07-23,76
Antigua and Barbuda,2020-07-24,82
Antigua and Barbuda,2020-07-25,82
Antigua and Barbuda,2020-07-26,82
Antigua and Barbuda,2020-07-27,86
Antigua and Barbuda,2020-07-28,86
Antigua and Barbuda,2020-07-29,91
Antigua and Barbuda,2020-07-30,91
Antigua and Barbuda,2020-07-31,91
Antigua and Barbuda,2020-08-01,91
Antigua and Barbuda,2020-08-02,91
Antigua and Barbuda,2020-08-03,92
Antigua and Barbuda,2020-08-04,92
Antigua and Barbuda,2020-08-05,92
Antigua and Barbuda,2020-08-06,92
Antigua and Barbuda,2020-08-07,92
Antigua and Barbuda,2020-08-08,92
Antigua and Barbuda,2020-08-09,92
Antigua and Barbuda,2020-08-10,92
Antigua and Barbuda,2020-08-11,92
Antigua and Barbuda,2020-08-12,92
Antigua and Barbuda,2020-08-13,92
Antigua and Barbuda,2020-08-14,93
Antigua and Barbuda,2020-08-15,93
Antigua and Barbuda,2020-08-16,93
Antigua and Barbuda,2020-08-17,93
Antigua and Barbuda,2020-08-18,93
Antigua and Barbuda,2020-08-19,94
Antigua and Barbuda,2020-08-20,94
Antigua and Barbuda,2020-08-21,94
Antigua and Barbuda,2020-08-22,94
Antigua and Barbuda,2020-08-23,94
Antigua and Barbuda,2020-08-24,94
Antigua and Barbuda,2020-08-25,94
Antigua and Barbuda,2020-08-26,94
Antigua and Barbuda,2020-08-27,94
Antigua and Barbuda,2020-08-28,94
Antigua and Barbuda,2020-08-29,94
Antigua and Barbuda,2020-08-30,94
Antigua and Barbuda,2020-08-31,94
Antigua and Barbuda,2020-09-01,94
Antigua and Barbuda,2020-09-02,94
Antigua and Barbuda,2020-09-03,95
Antigua and Barbuda,2020-09-04,95
Antigua and Barbuda,2020-09-05,95
Antigua and Barbuda,2020-09-06,95
Antigua and Barbuda,2020-09-07,95
Antigua and Barbuda,2020-09-08,95
Antigua and Barbuda,2020-09-09,95
Antigua and Barbuda,2020-09-10,95
Antigua and Barbuda,2020-09-11,95
Antigua and Barbuda,2020-09-12,95
Antigua and Barbuda,2020-09-13,95
Antigua and Barbuda,2020-09-14,95
Antigua and Barbuda,2020-09-15,95
Antigua and Barbuda,2020-09-16,95
Antigua and Barbuda,2020-09-17,95
Antigua and Barbuda,2020-09-18,95
Antigua and Barbuda,2020-09-19,96
Antigua and Barbuda,2020-09-20,96
Antigua and Barbuda,2020-09-21,96
Antigua and Barbuda,2020-09-22,96
Antigua and Barbuda,2020-09-23,97
Antigua and Barbuda,2020-09-24,97
Antigua and Barbuda,2020-09-25,98
Antigua and Barbuda,2020-09-26,98
Antigua and Barbuda,2020-09-27,101
Antigua and Barbuda,2020-09-28,101
Antigua and Barbuda,2020-09-29,101
Antigua and Barbuda,2020-09-30,101
Antigua and Barbuda,2020-10-01,101
Antigua and Barbuda,2020-10-02,106
Antigua and Barbuda,2020-10-03,107
Antigua and Barbuda,2020-10-04,107
Antigua and Barbuda,2020-10-05,107
Antigua and Barbuda,2020-10-06,107
Antigua and Barbuda,2020-10-07,108
Antigua and Barbuda,2020-10-08,111
Antigua and Barbuda,2020-10-09,111
Antigua and Barbuda,2020-10-10,111
Antigua and Barbuda,2020-10-11,111
Antigua and Barbuda,2020-10-12,111
Antigua and Barbuda,2020-10-13,111
Antigua and Barbuda,2020-10-14,112
Antigua and Barbuda,2020-10-15,112
Antigua and Barbuda,2020-10-16,112
Antigua and Barbuda,2020-10-17,119
Antigua and Barbuda,2020-10-18,119
Antigua and Barbuda,2020-10-19,119
Antigua and Barbuda,2020-10-20,119
Antigua and Barbuda,2020-10-21,122
Antigua and Barbuda,2020-10-22,122
Antigua and Barbuda,2020-10-23,122
Antigua and Barbuda,2020-10-24,124
Antigua and Barbuda,2020-10-25,124
Argentina,2020-01-22,0
Argentina,2020-01-23,0
Argentina,2020-01-24,0
Argentina,2020-01-25,0
Argentina,2020-01-26,0
Argentina,2020-01-27,0
Argentina,2020-01-28,0
Argentina,2020-01-29,0
Argentina,2020-01-30,0
Argentina,2020-01-31,0
Argentina,2020-02-01,0
Argentina,2020-02-02,0
Argentina,2020-02-03,0
Argentina,2020-02-04,0
Argentina,2020-02-05,0
Argentina,2020-02-06,0
Argentina,2020-02-07,0
Argentina,2020-02-08,0
Argentina,2020-02-09,0
Argentina,2020-02-10,0
Argentina,2020-02-11,0
Argentina,2020-02-12,0
Argentina,2020-02-13,0
Argentina,2020-02-14,0
Argentina,2020-02-15,0
Argentina,2020-02-16,0
Argentina,2020-02-17,0
Argentina,2020-02-18,0
Argentina,2020-02-19,0
Argentina,2020-02-20,0
Argentina,2020-02-21,0
Argentina,2020-02-22,0
Argentina,2020-02-23,0
Argentina,2020-02-24,0
Argentina,2020-02-25,0
Argentina,2020-02-26,0
Argentina,2020-02-27,0
Argentina,2020-02-28,0
Argentina,2020-02-29,0
Argentina,2020-03-01,0
Argentina,2020-03-02,0
Argentina,2020-03-03,1
Argentina,2020-03-04,1
Argentina,2020-03-05,1
Argentina,2020-03-06,2
Argentina,2020-03-07,8
Argentina,2020-03-08,12
Argentina,2020-03-09,12
Argentina,2020-03-10,17
Argentina,2020-03-11,19
Argentina,2020-03-12,19
Argentina,2020-03-13,31
Argentina,2020-03-14,34
Argentina,2020-03-15,45
Argentina,2020-03-16,56
Argentina,2020-03-17,68
Argentina,2020-03-18,79
Argentina,2020-03-19,97
Argentina,2020-03-20,128
Argentina,2020-03-21,158
Argentina,2020-03-22,266
Argentina,2020-03-23,301
Argentina,2020-03-24,387
Argentina,2020-03-25,387
Argentina,2020-03-26,502
Argentina,2020-03-27,589
Argentina,2020-03-28,690
Argentina,2020-03-29,745
Argentina,2020-03-30,820
Argentina,2020-03-31,1054
Argentina,2020-04-01,1054
Argentina,2020-04-02,1133
Argentina,2020-04-03,1265
Argentina,2020-04-04,1451
Argentina,2020-04-05,1451
Argentina,2020-04-06,1554
Argentina,2020-04-07,1628
Argentina,2020-04-08,1715
Argentina,2020-04-09,1795
Argentina,2020-04-10,1975
Argentina,2020-04-11,1975
Argentina,2020-04-12,2142
Argentina,2020-04-13,2208
Argentina,2020-04-14,2277
Argentina,2020-04-15,2443
Argentina,2020-04-16,2571
Argentina,2020-04-17,2669
Argentina,2020-04-18,2758
Argentina,2020-04-19,2839
Argentina,2020-04-20,2941
Argentina,2020-04-21,3031
Argentina,2020-04-22,3144
Argentina,2020-04-23,3435
Argentina,2020-04-24,3607
Argentina,2020-04-25,3780
Argentina,2020-04-26,3892
Argentina,2020-04-27,4003
Argentina,2020-04-28,4127
